id_sortie,date_unix,date,titre,massif,denivele,skiabilite_score,skiabilite_label,conditions_text,recit_text,summit_name,summit_altitude,summit_lat,summit_lon,topo_id,temp_max,temp_min,precipitation_mm,wind_max_kmh,snowfall_cm,cloud_cover_%,cloud_low_%,cloud_mid_%,cloud_high_%,temp_max_7d_avg,precipitation_7d_sum,snowfall_7d_sum,days_since_last_snow,topo_orientation,topo_slope_max_deg,topo_difficulty,topo_denivele,date_dt,day_of_week,month,is_weekend,season,temp_range,is_freezing,is_snowing,cloud_total_%,summit_altitude_clean,altitude_category
173277,1712354400,2024-04-05,Du refuge Salka au refuge Nallo en passant par le Tjäktjatjåkka (1820m),Kebnekaise Massif,1023,5,Inconnue,"Météo/températures : Froid et vent mais soleil<br>Conditions d'accès/altitude du parking :&nbsp;<br>Altitude de chaussage/déchaussage : du debut au fin avec ski<br>Conditions pour le ski : excellent, surtout dans les zones protégées du vent. Un plaisir de descendre dans la poudreuse jusqu'au refuge Nallo lui-même. Des pentes idéales pour profiter, même si quelques pierres sont apparues sous la colline en direction S en raison du vent fort.&nbsp;<br><br>Conditions nivo et activité avalancheuse : Bulletin Risque-Avalanche 3. Surtout versants SW. En effet, lors de la première descente, S a provoqué quelques petits glissements de plaques en formation.","<br>Nous quittons le refuge Salka en direction N le long de la piste Kungsleden, sans nous précipiter pour permettre de commencer une douce et longue montée vers le NE qui nous laissera dans la vallée bien définie qui s'élève en direction NE vers un col avant le sommet. Attention car le col se termine dans une plaine puis vers l'E se trouve le précipice laissé par le retrait du glacier. Des rebords énormes et dangereux peuvent se former ici, surtout dans le brouillard. Donc avant d'atteindre le col, dirigez-vous vers le S puis vers le SE jusqu'au sommet. Lors de cette sortie, avec un vent très fort, je n'ai pas atteint le sommet et j'ai continué la route vers le S où après un sommet nous avons une descente de 30-35º qui nous amène jusqu'à un col. Avant le col je me dirige vers l'ouest le long de magnifiques pentes qui nous mèneront au-dessus du lac le plus haut de Suède et en suivant la même direction jusqu'au refuge de Nallo. En raison du Bulletin des Risques d'Avalanche, je n'ai pas choisi l'option plus difficile du versant SW directement du sommet ou du plateau avec des pentes d'environ 45º, peut-être 50º ou plus à la sortie.",Tjäktjatjåkka 1820m,1820,68.0143,18.3086,8961,-5.1,-16.1,0.0,16.4,0.0,73.8,,,,-7.871428571428572,8.466,25.0,3.0,SW,,2.2,1000,2024-04-05,4,4,0,spring,11.000000000000002,1,0,0.0,1820.0,low
173276,1712268000,2024-04-04,Traversée de la Kebnekaise N vers le refuge de Salka par la face E et le glacier des Rabots,Kebnekaise Massif,1541,4,Excellente,"Météo/températures : bon /froid un peux plus de froid que le normal pour l'epoque<br>Conditions d'accès/altitude du parking : bon<br>Altitude de chaussage/déchaussage : au depart<br>Conditions pour le ski : bon, enneigement normal pour l'epoque.<br><br>Conditions nivo et activité avalancheuse : RAS. niveaux 2/5. Acumulations de niege vers l'ouest","Itinéraire suivi :Itinéraire solo, croiser un groupe avec un guide et retrouver un autre guide avec son partenaire sur le sommet S qui m'indique plus ou moins où descendre la face E de la Kebnekaise N. Bonnes conditions à la montée, bien qu'à la descente je me retrouve obligé d'enlever les skis et de descendre quelques contreforts rocheux ""PD"", peut-être qu'avec plus de neige on pourra skier. Une fois avec les skis, pente de 35/40 sans exposition. Glacier aux crevasses fermées. En fin de pente, un long parcours presque plat jusqu'au refuge de Salka.<div>&nbsp;
<br>Horaires : <br><br></div>",Kebnekaise,2087,67.0,18.0,8960,-8.0,-18.9,0.0,6.5,0.0,66.9,,,,-5.3999999999999995,17.6,42.0,2.0,SE,,2.3,1407,2024-04-04,3,4,0,spring,10.899999999999999,1,0,0.0,2087.0,mid
173264,1724968800,2024-08-29,Le magnifique cratère actif et son lac acide du Volcan Copahue 🇦🇷,Volcan Copahue (Argentine),1400,3,Bonne,"Météo/températures : Ciel nuageux le matin puis très beau temps sans vent et quelques nuages en cours d'après-midi. Température de +2°C au départ à 9h15.<br><strong>Conditions d'accès/altitude du parking :</strong> RAS, route et piste sèche.<br><strong>Altitude de chaussage/déchaussage :</strong> 1700m.<br><strong>Conditions pour le ski :</strong> Enneigement un peu juste pour une fin août notamment au départ de la station et jusqu'au dessus du premier télésiège. Neige hétérogène alternant entre neige de printemps, neige soufflée et poudreuse dense.<br><br><strong>Conditions nivologiques et activité avalancheuse :</strong> RAS, bonne stabilité du manteau neigeux.","<strong>Itinéraire suivi :</strong> idem que celui du topo.<br><div><strong>Horaires :</strong> 9h15/16h15.</div><div><br></div><div><strong>Avec :</strong> Daniel<br></div><div><br>Après la Patagonie du Sud et le Parque Nacional los Glaciares et après avoir abandonné le secteur des Torres del Paine en raison de la mauvaise météo, nous voilà à remonter la Ruta Nacional 40 jusqu'à Caviahue pour skier le volcan Copahue car la météo est annoncée bonne.<br><br>Ce secteur frontalier avec le Chili au niveau du sommet le plus à l'Ouest est réputé pour son vent violent. D'ailleurs, le rédacteur du topo de ski andinisme dans la description de l'itinéraire disait avoir terminé ""l'échine courbée et le corps incliné à 30° à l'avant sur les bâtons afin de résister au vent et de pouvoir progresser pas à pas"". Mais cette année, nous avons de la chance : pas de vent violent annoncé, juste une brise sommitale à 10 km/h. Au départ de la station à 9h15, le ciel est nuageux et le volcan bâché dans les nuages 🤢 Malgré la température relativement douce, le regel est bon permettant une bonne progression et en gagnant en altitude, le ciel se dégage complètement laissant apparaitre le volcan. Pour autant, le ciel à l'horizon est relativement brumeux avec quelques nuages vers l'Ouest annonçant une prochaine dégradation du temps ce qui ne permettra pas de profiter pleinement du panorama sommital. A l'approche du volcan la neige sous le cratère actif est recouverte de terre sableuse provenant des émanations du lac acide. Nous laissons sur la droite l'accès vers le cratère actif pour continuer dans une direction Ouest et gagner le plateau sommital après un raidillon d'une petite centaine de mètres à 40°. Comme souvent, le sommet est déneigé en raison des vents violents qui y soufflent régulièrement mais par plusieurs langues de neige continues, nous arrivons skis aux pieds à 10 mètres du sommet et cerise sur le gâteau, à peine une brise ce qui nous permettra d'y rester assez longtemps afin d'admirer le panorama alentour malgré une ciel brumeux à l'horizon. Le sommet de ce volcan abrite une succession de neuf cratères en partie superposés, de diamètre variable entre 300 et 600m, qui ont migré d'Ouest en Est au cours du récent Holocène. Le volcan Copahue présente un cratère actif à l'extrémité orientale qui culmine dans un lac acide de 300m de diamètre à l'activité solfatarique intense comme on peu le voir sur les photos.<br><br>Après une pause sommitale de plus d'une heure, nous débutons la descente en poudreuse lissée par le vent puis nous laissons les skis pour monter sur une petit sommet nous permettant d'avoir un magnifique panorama sur le cratère actif rempli d'un lac acide. Nous reprenons notre descente en neige changeante : tantôt de la neige lissée par le vent ou de la poudreuse densifiée, parfois des vaguelettes et un peu de glace et enfin de la moquette s’alourdissant de plus en plus en cours de descente et le tout avec quelques nuages masquant parfois le relief. Après quelques zones de pousse bâtons, nous regagnons les pistes puis le bas de la station en étant bien content d'avoir gravi ce volcan surplombant les deux lagunes entourées d'araucarias de la petite station de Caviahue.<br></div>",Volcan Copahue,2969,0.0,0.0,7643,24.4,23.9,0.2,20.2,0.0,83.6,,,,24.599999999999998,3.4,0.0,,E,30.0,3.1,1300,2024-08-29,3,8,0,summer,0.5,0,0,0.0,2969.0,mid
173263,1716674400,2024-05-25,"Col Est du Pelvoux, versant N",Ecrins,1739,3,Bonne,"Météo/températures : Beau, vent du Nord<br>Conditions d'accès/altitude du parking : route sèche jusqu'au parking de printemps<br>Altitude de chaussage/déchaussage : 1800<br>Conditions pour le ski : Neige travaillée par le vent en haut, dure avec du grip dans le couloir, un peu de poudre dans les séracs<br><br>Conditions nivo et activité avalancheuse : RAS","<div>Nous misions sur les chutes de neige pendant la nuit pour recouvrir les vieilles traces et trouver le couloir en bonnes conditions. Mauvaise surprise en arrivant au pied, il n'a pas neigé du tout. On décide de monter au dessus des séracs au pied du couloir proprement dit et de faire le point. On monte rive droite pour réduire l'exposition aux séracs. On trouve un peu de poudreuse, on décide de continuer. La neige est dure dans l'ensemble mais avec un bon grip. On rattrape une cordée et on débouche au col. Petite pause au soleil avant d'attaquer la descente.&nbsp;</div><div><br></div><div>La neige est changeante en haut mais les virages s'enchainent. Un déchaussage d'une quinzaine de mètres pour franchir l'étroiture puis les virages s'enchainent. La neige est dure mais sans trop de relief heureusement. Il faut rester concentré et sur le pied !&nbsp;</div><div><br></div><div>La pente se couche petit à petit. On trouve de la poudre sur le bas. On tire à gauche pour passer dans les séracs. Un tout droit sur la glace et une grande traversée nous permettent de rejoindre les rochers rive droite. La neige est béton et le couloir goulotté, il faut rester vigilent jusqu'en bas !<span style=""letter-spacing: 0.03em;"">&nbsp;Bien contents d'avoir skié cette ligne qui nous faisait de l'oeil depuis longtemps.</span></div><div><br></div><div>Compte rendu détaillé ici :</div>https://www.quentindegrenelle.com/ski-pente-raide-pelvoux-col-est.php",Cols du Pelvoux,3609,44.896,6.3923,2211,9.4,-0.4,1.8,7.2,0.0,61.7,,,,8.157142857142857,29.4,0.0,,N,,5.4,1739,2024-05-25,5,5,1,spring,9.8,0,0,0.0,3609.0,high
173262,1716501600,2024-05-23,"Grande Ruine, face Nord du pic Maître et couloir Nord du col du Diable",Ecrins,2400,4,Excellente,"Météo/températures : Couvert, nuages accrochés sur le sommet toute la journée<br>Conditions d'accès/altitude du parking : parking d'été<br>Altitude de chaussage/déchaussage : chaussage à la bifurcation pour monter au Pavé<br>Conditions pour le ski : alternance poudre et poudre tassée<br><br>Conditions nivo et activité avalancheuse : RAS","Sûrement une de nos plus belles sorties. Un rêve de réalisé ! Je pensais que ces lignes ne se feraient plus, c'était sans compter sur cette fin d'hiver exceptionnelle. Lors d'un sortie au Pic Gaspard quelques jours avant avec Simon, nous étions bien placé pour voir la face. À notre plus grand étonnement, nous avons même vu des traces !! (il s'agissait de Benjamin et Nicolas).&nbsp;<div><br></div><div>On ne pouvait pas laisser passer le créneau, le vendredi nous étions partis pour tenter l'enchainement de ces deux faces impressionnantes.&nbsp;</div><div><br></div><div>Pendant l'approche le moral prend un coup, il a plu très haut et le regèle est mauvais. Miracle lorsque la pente se raidit et qu'on met les skis sur le sac, on trouve de la neige fraiche ! On remonte sans difficulté jusqu'au petit couloir qui rejoint la crête. Pas assez enneigé à notre gout, on chaussera juste sous le sommet. La descente est exceptionnelle, l'ambiance grandiose. On profite de chaque virage, la concentration est maximale !</div><div><br></div><div>On relâche la pression une fois au pied, mais pas trop il nous reste un autre gros morceau ! On commence à remonter la couloir Nord du col du Diable. D'après les infos de Benjamin, le ressaut du milieu s'évite par un éperon rive gauche. Une fois au pied ce n'est pas engageant, du mixte sur des dalles lisses, sans matos, ce n'est pas pour nous. On redescend d'une centaine de mètres, quelques bons virages de pris, puis on tente notre chance dans le couloir principal. Le passage se dévoile au dernier moment mais 5 mètres de goulotte permettent de rejoindre la deuxième partie ! On remonte jusqu'au col sans difficulté puis on attaque la descente. C'est toujours aussi raide, voir plus ! La neige est excellente ! On installe le relais pour faire un rappel de 30 mètres au niveau du ressaut. Encore de bons virages jusqu'en bas.&nbsp;</div><div><br></div><div>Celle-là, on s'en rappellera longtemps !</div><div><br></div><div>Compte rendu détaillé ici :</div><div>https://www.quentindegrenelle.com/ski-pente-raide-pic-maitre-face-nord-couloir-nord-col-du-diable.php<br><br></div>",Col du Diable,3565,44.9695,6.33299,8574,6.8,1.3,6.4,6.1,0.0,87.3,,,,9.214285714285714,37.3,10.0,6.0,N,,5.4,1870,2024-05-23,3,5,0,spring,5.5,0,0,0.0,3565.0,high
173261,1707778800,2024-02-12,"Brèche Cordier, couloir E",Ecrins,2000,4,Excellente,"Météo/températures : Grand beau&nbsp;<br>Conditions d'accès/altitude du parking : Parking au Casset<br>Altitude de chaussage/déchaussage : 1500<br>Conditions pour le ski : neige changeante dans le couloir, parfois poudre parfois croutée<br><br>Conditions nivo et activité avalancheuse : Une petite plaque est partie dans le couloir a la descente","Partis sans trop d'idées pour un repérage dans le bassin d'Arsine avec Nils et Axel. Le couloir Est de brèche Cordier semble bien rempli, c'est parti ! Gros gros brassage tout le long, c'était physique ! Le couloir ne voit pas le soleil à cette période la neige est restée froide. Il y a eu beaucoup de vent donc on se méfie vue la quantité.<div><br></div><div>Axel part en grande courbe plein fer, il fait partir une petite plaque au milieu du couloir. On se calme et on finit tranquille. Bon ski ensuite dans les moraines.</div><div><br></div><div>Toujours une valeur sûre ce bassin d'Arsine.<br><br></div>",Brèche Cordier,3463,44.9552,6.3915,698,-0.5,-11.6,0.0,6.8,0.0,93.8,,,,1.9857142857142858,35.0,111.0,0.0,E,,5.3,1800,2024-02-12,0,2,0,winter,11.1,1,0,0.0,3463.0,high
173260,1708210800,2024-02-17,"Pic du glacier d'Arsine, Merci pour ce moment",Ecrins,2100,4,Excellente,"Météo/températures : Grand beau, froid<br>Conditions d'accès/altitude du parking : parking au Casset<br>Altitude de chaussage/déchaussage : 1600<br>Conditions pour le ski : Excellentes dans la face, neige changeante dans les couloirs jumeaux<br><br>Conditions nivo et activité avalancheuse : RAS","Jamais déçu par se bassin d'Arsine ! Lors d'une sortie au couloir Nord de brèche Cordier quelques jours avant, j'avais remarqué que les lignes du Pic du glacier d'Arsine avaient l'air bien remplies ! Flo et Nils sont motivés pour aller voir, ça tombe bien !<div><br></div><div>Départ 8h du Casset, une fois au pied de la face on prend le temps de repérer le meilleur passage. On attaque un peu à gauche de la ligne d'Hervé, par ""He bibiche gare à la corniche"" puis on rejoint la ligne dans la grande pente suspendue. On sort par le couloir du camping de la corniche, heureusement la corniche n'est pas continue et nous permet de rejoindre le crête sans difficulté.</div><div><br></div><div>On se prépare et c'est parti ! Le haut met dans l'ambiance, la neige est changeante. On rentre dans le vif du sujet par un passage technique sur un éperon pour basculer dans la face. Ensuite c'est raide et soutenu ! L'ambiance et la vue sont incroyables !&nbsp;</div><div><br></div><div>Pour le bas on arrive à prendre une écharpe qui passe bien en ski pour éviter le ressaut en mixte que nous avions pris à la montée. On remet les peaux pour faire encore un peu de bon ski en faisant la boucle par les couloirs jumeaux.</div><div><br></div><div>Peut-être une première répétions de cette ligne ? En tous cas quand s'est signé Degonon, il faut se méfier de la cotation ;)</div><div><br></div><div>Compte rendu détaillé ici :</div><div>https://www.quentindegrenelle.com/ski-pente-raide-pic-glacier-arsine-face-nord.php<br><br></div>",Pic du Glacier d'Arsine,3364,44.9516,6.40413,8850,6.1,-2.4,0.0,4.0,0.0,31.0,,,,2.2,18.599999999999998,51.0,5.0,N,,5.2,1800,2024-02-17,5,2,1,winter,8.5,0,0,0.0,3364.0,high
173249,1724364000,2024-08-22,Les mythiques Cerro Torre et Fitz Roy depuis la Loma del Pliegue Tumbado 🇦🇷,Patagonie (Argentine),1300,3,Bonne,"<strong>Météo/températures :</strong> Ciel faiblement nuageux en début de matinée puis grand beau temps relativement doux pour le secteur avec -2°C et surtout sans vent au départ à 8h50 (heure argentine qui est de moins une heure par rapport à l'heure chilienne, soit plus 5 heures/France).<br><strong>Conditions d'accès/altitude du parking :</strong> RAS, pas de neige, 390m.<br><strong>Altitude de chaussage/déchaussage :</strong> 850m.<br><strong>Conditions pour le ski :</strong> Neige poudreuse dense et légèrement soufflée sous le sommet puis alternance de moquette avec des zones soufflées.<br><br><strong>Conditions nivologiques et activité avalancheuse :</strong> RAS, pas de neige sous 800m environ et très bien stabilisé au-dessus.<br><div><br></div><div><br></div><div><br></div><div><br></div><div>Sommet	1490 m	E	15h30		Soufflée	Neige changeante</div><div>
</div><div>
</div>","<strong>Itinéraire suivi :</strong> Cf. Topo.<br><strong>Horaires :</strong> 8h50/17h50.<br><br><div>Après le Chili, cap encore plus au Sud en direction du Parque Nacional Los Glaciares situé au Sud de la Patagonie Argentine et qui regorge de nombreux sommets et glaciers parmi lesquels les mythiques Fitz Roy et Cerro Torre. Pour rejoindre <span style=""letter-spacing: 0.03em;"">la province de Santa Cruz très au Sud de l'Argentine, la dernière région avant la Tierra Del Fuego et Ushuaia, nous empruntons la mythique Ruta Nacional 40. Cette route p</span><span style=""letter-spacing: 0.03em;"">arcourt l'Argentine du Nord au Sud sur près de 5200 km. Route typique qui traverse des paysages de la pampa argentine avec de nombreuses estancias mais aussi des paysages montagneux entre Bariloche, El Bolson et Esquel, puis à nouveau de grandes étendues de pampas désertes avec de grandes lignes droites interminables parfois de plus de 30 km sur lesquelles on peut rouler à 140 km/heure mais entrecoupées de nombreuses zonas de baches (gros nids de poules) où la vitesse tombe rapidement à 20 km/heure sur des distances pouvant aller de 30 à 50 km ! Sans compter des tronçons de ripio, à savoir en terre qui devient boueuse à la moindre averse de pluie et qui est fortement déconseillée par temps de neige ou de pluie. Le secteur de ripio le plus connu se situe environ à 50 km après la ville de Gobernador Gregores sur une distance de 70 km avant de rejoindre Tres Lagos. D'ailleurs, ce tronçon est fermé en ce mois d'août mais nous le prenons quand même afin d'éviter un détour de plus de 400 km par Rio Gallegos. Ce fut un trajet épique avec des ornières de boue impressionnantes mais sèches et que nous avons pu éviter car il n'a pas plu dans le secteur depuis plusieurs jours.</span></div><div>L'arrivée à El Chalten est somptueuse avec une vue magique sur tous les sommets du secteur dont les mythiques Fitz Roy et Cerro Torre. Par contre, cette année le milieu d'hiver dans le grand Sud est faiblement enneigé malgré d'importantes chutes de neige qui ont eu lieu en juin et début juillet (jusqu'à 80 cm à El Chalten) mais un gros redoux durable à compter de fin juillet a malheureusement bien déneigé le secteur.&nbsp;</div><div>Nous partons à 8h50 de la maison des gardes du parc national des glaciers en baskets avec skis et chaussures sur le sac. Avec le soleil, la température devient vite agréable. Le sentier est très bien marqué et balisé avec les premières traces de neige au-dessus de 700 m environ. Nous chaussons les skis vers 850m au niveau de la forêt et suivons les anciennes traces à pied ou à ski car le sentier enneigé n'est pas balisé sur les arbres ce qui nous conduira d'ailleurs à nous perdre lors de la descente. Après le mirador vers 1030 m, l'itinéraire est évident avec une vue époustouflante sur le Cerro Torre et le Fitz Roy tous proches et sur l'immensité du secteur avec ses lacs et ses glaciers à perte de vue.</div><div>L'arrivée au Loma del Pliegue Tumbado est plus raide mais passe bien sans couteaux car avec la relative douceur, en cherchant la bonne exposition, la neige est bien revenue. Pour autant, Daniel préfèrera rester sous le sommet. De la Loma del Pliegue Tumbado, la vue sur les ""géants"" du coin est vraiment de toute beauté. En effet, hormis le Fitz Roy, le Cerro Torre et Poincenot, tous les autres sommets n'atteignent pas les 3000 m et pourtant avec leurs glaciers accrochés sur leurs flancs, on dirait des hauts sommets alpins : c'est un régal pour les yeux ! Du coup avec ce temps magnifique et sans vent, je profite de ce paysage grandiose pour faire une pause déjeuner contemplative de plus d'une heure. Descente à 13h10 pour rejoindre Daniel et poursuivre cette descente dans ce cadre exceptionnel. Ce n'est pas du grand ski mais contempler le Cerro Torre ou le Fitz Roy à chaque virage a une saveur particulière. Après le mirador, nous rentrons dans la forêt piégeuse en essayant de skier non loin de nos traces de montée mais nous les perdons néanmoins et après du ski combat puis à pied dans cette forêt de plus en plus dense, nous décidons de remonter sur nos traces de descente afin de retrouver le bon itinéraire. Ce sera le cas après environ 150m de remontée et 40 minutes pour se repérer mais afin d'assurer le coup, nous restons skis sur le sac avant de repasser en mode baskets une fois le sentier déneigé&nbsp;<span style=""letter-spacing: 0.03em;"">pour rejoindre la maison des gardes du parc à 17h50 et admirer le coucher de soleil sur les sommets. Le lendemain, transfert sur El Calafate où nous envisagions l'ascension du Cerro Buenos Aires mais le manque de neige sous 700/800m nous en a dissuadé d'autant que la météo n'était pas au beau fixe. Néanmoins, nous en avons profité pour visiter et parcourir le splendide glaciar Perito Moreno. De même, nous avions prévu de repasser au Chili à Cerro Castillo pour aller skier le Cerro Paine offrant un panorama magnifique sur les Torres del Paine mais la météo annoncée mauvaise et le manque de neige nous en ont dissuadé. Ce sera pour une éventuelle prochaine fois 😉</span></div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div>",Loma del Pliegue Tumbado,1490,0.0,0.0,8217,25.0,23.7,0.3,24.8,0.0,93.9,,,,24.885714285714283,1.9000000000000001,0.0,,E,30.0,1.2,1250,2024-08-22,3,8,0,summer,1.3000000000000007,0,0,0.0,1490.0,low
173247,1723845600,2024-08-16,Un presque Volcan Tolhuaca 🇨🇱,Araucanie (Chili),1500,4,Excellente,"<strong>Météo/températures :</strong> Beau temps le matin avec -4°C au départ à 9h10 puis des nuages d'évolution de moyenne altitude en milieu d'après-midi.<br><strong>Conditions d'accès/altitude du parking :</strong> RAS, piste sans neige.<br><strong>Altitude de chaussage/déchaussage :</strong> 1380m.&nbsp;<br><strong>Conditions pour le ski :</strong> Couche de neige poudreuse d'environ 10 à 15 cm sur fond dur et vers 1800m, neige de printemps mais avec quelques zones déneigées car nous avons suivi la piste vers le Lago seco au lieu de couper comme lors de notre ascension.<br><br><strong>Conditions nivologiques et activité avalancheuse :</strong> RAS, manteau neigeux très bien stabilisé.","<strong>Itinéraire suivi :</strong> Cf. Topo.<br><strong>Horaires :</strong> 9h10/18h10.<br><br><div><span style=""letter-spacing: 0.03em;""><strong>Avec :</strong> Daniel</span><br></div><div><span style=""letter-spacing: 0.03em;""><br></span></div><div>Suite à ma première ascension de ce volcan en 2017 et après trois tentatives infructueuses (2013, 2015 et une fois en 2017) car depuis la rédaction du topo de ski andinisme, le secteur a été privatisé par des allemands qui ont installé un porton cadenassé ce qui entraine par voie de conséquence une modification de l'itinéraire d'ascension. D'ailleurs après discussion avec le propriétaire de la cabana où nous logeons, ils seraient en conflit avec la municipalité de Curacautin car cette privatisation a des conséquences sur l'ascension du volcan Tolhuaca qui est en partie desservie par une piste bien tracée montant à près de 2100m sous le sommet. Il semblerait que l'été, l'accès soit laissé libre mais contrôlé. En tout cas cette année avec un enneigement abondant mais débutant autour de 1300/1400m environ il va falloir porter les skis en raison de ce porton interdisant l'accès en voiture. Pour autant, ce volcan qui reste différent de ses voisins de par sa structure, son accès très long et son panorama sommital est intéressant à gravir.</div><div>Cela reste néanmoins une course bien longue de 15 km et d'un peu plus de 1900 m de dénivelé. Après un portage de 1h10, nous chaussons enfin les skis un peu avant le secteur du Lago Seco. Ensuite l'enneigement est continu et après 3h30 d'approche, nous arrivons enfin au pied des pentes principales. La progression est agréable sur une couche de poudreuse non ventée mais des nuages d'évolution commencent à envahir le ciel par l'Ouest. Du coup, à 15h40, une fois arrivés environ 300 m sous le sommet à 2480m, nous décidons d'abandonner car d'une part, au sommet le panorama magnifique sera en grande partie masqué par les nuages et d'autre part, des zones de nuages denses risquent d'altérer la bonne visibilité pour la descente et sans compter que l'on risque de terminer à la nuit😉&nbsp;</div><div><br></div><div>Ce fut une excellente décision car nous avons compensé l'absence de sommet par une descente avec une très bonne visibilité et une neige parfaite du très bon ski même si vers 1750m nous avons voulu suivre la piste ce qui cette année n'était pas une bonne idée car outre le fait que dans la zone du Lago Seco elle est assez plate voir légèrement montante, certaines parties étaient déneigées. Vers 1390m, nous passons en mode portage des skis pour rentrer tranquillement à la voiture après la remontée jusqu'au porton principal.</div><div><span style=""letter-spacing: 0.03em;"">Même si nous ne sommes pas allés au sommet, l'ascension de ce volcan présente un parcours très esthétique, sauvage et ce malgré la présence de la piste d'accès et de quelques uns de ses rails de sécurité visibles lors de l'ascension. L'itinéraire est magnifique avec une progression au sein de très belles forêts d'Araucarias, avec des troncs calcinés, des lagunas et un panorama de toute beauté sur les volcans du secteurs : Llaima et Lonquimay pour les plus proches.</span></div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div>",Volcan Tolhuaca,2806,0.0,0.0,7644,25.1,24.4,0.1,24.5,0.0,61.2,,,,24.657142857142855,2.0,0.0,,SW,30.0,3.2,1800,2024-08-16,4,8,0,summer,0.7000000000000028,0,0,0.0,2806.0,mid
173245,1723759200,2024-08-15,"Doublette au Cerro Nueve 🇨🇱, par la Cordillera Los Raices côté Corralco&nbsp;",Araucanie (Chili),900,4,Excellente,"<strong>Météo/températures :</strong> Très beau temps frais avec -2°C au départ à 9h50 et pas ou très peu de vent au sommet.<br><strong>Conditions d'accès/altitude du parking :</strong> Piste d'accès avec de la boue puis de la neige : 4X4 obligatoire.<br><strong>Altitude de chaussage/déchaussage :</strong> 1275m.<br><strong>Conditions pour le ski :</strong> Très bonne neige poudreuse entre 5 et 15 cm selon les accumulations sur fond dur et régulier. Il faut juste éviter les zones d'amusement des motos neige qui on ratissé de nombreuses pentes tout autour.<br><br><strong>Conditions nivologiques et activité avalancheuse :</strong> RAS, bonne stabilité du manteau neigeux.","<strong>Itinéraire suivi :</strong> Itinéraire en prenant la route de Corralco et qui traverse la Cordillère Los Raices pour rejoindre Lonquimay mais qui est fermée en hiver même si de gros 4X4 arrivent à passer selon l'enneigement. Il faut suivre la piste pendant environ 5 km selon l'enneigement et à la sortie de la forêt on peu rejoindre la ligne de crète qui surplombe l'ancienne station de ski des Arenales. Retour par le même itinéraire mais attention par temps de brouillard car il y a des barres sur une partie de l'itinéraire (Cf. photos).&nbsp;<br><strong>Horaires :</strong> 9h50/15h20.<br><div><br></div><div><strong>Avec :</strong> Daniel</div><div><br></div><div>Pour fêter mon anniversaire en ce 16 août 😊on va faire une sortie tranquille sur un sommet situé au-dessus d'une ancienne station de ski dont il reste encore les téléskis et qui permet une vision panoramique sur les volcans de l'Auricanie.</div><div>Nous suivons la piste enneigée mais qui comporte des traces de véhicules 4X4 qui gênent la progression d'autant que sur les côtés on trouve aussi de nombreuses traces de motos neige car ce secteur est vraiment très prisé par les adeptes de cette pratique. Environ après 5 km de piste, nous la quittons pour rejoindre la ligne de crête puis après une courte descente, nous suivons la crête qui arrive au sommet du Cerro Nueve. Très beau panorama sur tous les volcans d'Auricanie comme le Llaima et le Lonquimay mais aussi la Sierra Nevada et le volcan Tolhuaca et au loin le volcan Lanin car le temps est magnifique et sans vent ce qui nous permet de déjeuner au sommet. Nous descendrons en direction de la station de ski des Arenales sur 200m environ en versant Sud avant de repeauter pour remonter au sommet et descendre par le versant SW le tout en bonne neige poudreuse sur fond dur.</div><div><span style=""letter-spacing: 0.03em;"">Nous sommes bien en territoire Mapuche comme on peut le voir sur quelques panneaux. Nous rejoignons la piste dont la neige s'est transformée en moquette permettant encore quelques virages malgré les nombreuses traces de véhicules et motos neige. Au final une randonnée panoramique bien agréable pour vieillir d'une année😉</span><br></div><div><br></div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div><div>
</div>",Cota Nueve,1980,0.0,0.0,6303,24.9,23.8,0.2,15.8,0.0,47.4,,,,24.571428571428573,1.8,0.0,,S,25.0,1.3,600,2024-08-15,3,8,0,summer,1.0999999999999979,0,0,0.0,1980.0,low
